Draft Year,Pick Number,NBA Team,Name,Age,College,Height,Weight,Dominant Hand,NBA Relatives,Seasons Played (College),POS,MPG,PPG,RPG,APG,G,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,60,UTA,Tyrone Wallace,,California,6-5,200,Left,0,4,G,28,32.2,5.4,12.3,.440,0.9,3.0,.298,3.6,5.5,.649,1.0,5.3,4.4,1.0,0.4,2.6,2.3,15.3
2017,1,PHI,Markelle Fultz,,Washington,6-4,195,Right,0,1,G,25,35.7,8.4,17.6,.476,2.1,5.0,.413,4.4,6.7,.649,1.3,5.7,5.9,1.6,1.2,3.2,2.5,23.2
2017,2,LAL,Lonzo Ball,,UCLA,6-6,190,Right,2,1,G,36,35.1,5.3,9.5,.551,2.2,5.4,.412,1.8,2.7,.673,0.9,6.0,7.6,1.8,0.8,2.5,1.8,14.6
2017,3,BOS,Jayson Tatum,,Duke,6-8,205,Right,0,1,F,29,33.3,5.7,12.6,.452,1.4,4.0,.342,4.1,4.8,.849,1.3,7.3,2.1,1.3,1.1,2.6,3.0,16.8
2017,4,PHO,Josh Jackson,,Kansas,6-8,207,Right,0,1,G,35,30.8,6.3,12.3,.513,1.0,2.6,.378,2.8,4.9,.566,2.3,7.4,3.0,1.7,1.1,2.8,3.0,16.3
2017,5,SAC,De'Aaron Fox,,Kentucky,6-3,187,Left,0,1,G,36,29.6,5.9,12.4,.479,0.5,1.9,.246,4.3,5.9,.736,0.6,4.0,4.6,1.5,0.2,2.4,2.5,16.7
2017,6,ORL,Jonathan Isaac,,Florida State,6-10,210,Right,0,1,F,32,26.2,4.1,8.0,.508,1.0,2.8,.348,2.9,3.7,.780,1.8,7.8,1.2,1.2,1.5,1.5,2.2,12.0
2017,7,MIN,Lauri Markkanen,,Arizona,7-0,230,Right,0,1,F,37,30.8,5.0,10.2,.492,1.9,4.4,.423,3.7,4.4,.835,2.4,7.2,0.9,0.4,0.5,1.1,2.0,15.6
2017,9,DAL,Dennis Smith Jr.,,NC State,6-3,195,Right,0,1,G,32,34.8,6.0,13.1,.455,1.7,4.8,.359,4.5,6.3,.715,0.8,4.6,6.2,1.9,0.4,3.4,2.1,18.1
2017,10,SAC,Zach Collins,,Gonzaga,7-0,230,Right,0,1,F,39,17.3,3.5,5.3,.652,0.3,0.5,.476,2.8,3.8,.743,1.7,5.9,0.4,0.5,1.8,1.5,2.7,10.0
2017,11,CHO,Malik Monk,,Kentucky,6-3,200,Right,0,1,G,38,32.1,6.6,14.7,.450,2.7,6.9,.397,3.9,4.7,.822,0.3,2.5,2.3,0.9,0.5,2.0,1.9,19.8
2017,12,DET,Luke Kennard,,Duke,6-5,180,Left,0,2,G,37,35.5,6.4,13.1,.489,2.4,5.4,.438,4.3,5.1,.856,1.2,5.1,2.5,0.8,0.4,1.6,2.2,19.5
2017,13,DEN,Donovan Mitchell,,Louisville,6-3,210,Right,0,2,G,34,32.3,5.3,13.1,.408,2.4,6.6,.354,2.6,3.2,.806,1.1,4.9,2.7,2.1,0.5,1.6,2.6,15.6
2017,14,MIA,Bam Adebayo,,Kentucky,6-10,260,Right,0,1,F,38,30.1,4.5,7.5,.599,0.0,0.0,,4.1,6.2,.653,3.1,8.0,0.8,0.7,1.5,1.7,2.6,13.0
2017,15,POR,Justin Jackson,,UNC,6-8,193,Right,0,3,F,40,32.0,6.6,14.9,.443,2.6,7.1,.370,2.5,3.3,.748,1.5,4.7,2.8,0.8,0.2,1.7,1.4,18.3
2017,16,CHI,Justin Patton,,Creighton,6-11,215,Right,0,1,C,35,25.3,5.7,8.5,.676,0.2,0.4,.533,1.3,2.5,.517,1.7,6.2,1.2,0.9,1.4,1.7,2.7,12.9
2017,17,MIL,D.J. Wilson,,Michigan,6-9,220,Right,0,3,F,38,30.4,4.3,8.0,.538,1.1,2.9,.373,1.3,1.6,.833,1.5,5.3,1.3,0.5,1.5,1.1,1.9,11.0
2017,18,IND,T.J. Leaf,,UCLA,6-10,225,Right,1,1,F,35,29.9,6.7,10.9,.617,0.8,1.7,.466,2.1,3.0,.679,2.2,8.2,2.4,0.6,1.1,1.5,2.5,16.3
2017,19,ATL,John Collins,,Wake Forest,6-10,218,Right,0,2,F,33,26.6,7.1,11.4,.622,0.0,0.0,.000,5.0,6.7,.745,3.8,9.8,0.5,0.6,1.6,1.8,3.0,19.2
2017,20,POR,Harry Giles,,Duke,6-10,240,Right,0,1,F,26,11.5,1.7,3.0,.577,0.0,0.0,,0.5,0.9,.500,1.6,3.8,0.3,0.3,0.7,0.7,2.2,3.9
2017,22,BRK,Jarrett Allen,,Texas,6-11,235,Right,0,1,F,33,32.2,5.4,9.6,.566,0.0,0.2,.000,2.5,4.5,.564,3.0,8.4,0.8,0.6,1.5,2.5,2.1,13.4
2017,23,TOR,OG Anunoby,,Indiana,6-8,215,Right,0,2,F,16,25.1,4.3,7.6,.557,0.9,2.8,.311,1.7,3.0,.563,1.8,5.4,1.4,1.3,1.3,1.6,2.1,11.1
2017,24,UTA,Tyler Lydon,,Syracuse,6-8,205,Right,0,2,F,34,36.1,4.4,9.4,.473,1.4,3.6,.395,2.9,3.4,.836,2.3,8.6,2.1,1.0,1.4,1.7,2.5,13.2
2017,26,POR,Caleb Swanigan,,Purdue,6-9,260,Right,0,2,F,35,32.5,6.3,12.0,.527,1.1,2.4,.447,4.7,6.0,.781,2.7,12.5,3.1,0.4,0.8,3.4,2.8,18.5
2017,27,BRK,Kyle Kuzma,,Utah,6-9,190,Right,0,3,F,29,30.8,6.3,12.4,.504,0.9,2.9,.321,2.9,4.4,.669,2.8,9.3,2.4,0.6,0.5,2.1,1.6,16.4
2017,28,LAL,Tony Bradley,,UNC,6-10,240,Right,0,1,F,38,14.6,2.7,4.7,.573,0.0,0.0,,1.7,2.8,.619,2.6,5.1,0.6,0.3,0.6,0.7,1.8,7.1
2017,29,SAS,Derrick White,,Colorado,6-5,193,Right,0,1,G,34,32.8,6.0,11.9,.507,1.7,4.2,.396,4.4,5.4,.813,1.0,4.1,4.4,1.2,1.4,2.4,2.1,18.1
2017,30,UTA,Josh Hart,,Villanova,6-5,205,Right,0,4,G,36,33.1,6.6,12.9,.510,2.1,5.1,.404,3.5,4.7,.747,1.4,6.4,2.9,1.6,0.3,2.0,2.3,18.7
2017,31,CHO,Frank Jackson,,Duke,6-3,205,Right,0,1,G,36,24.9,3.7,7.8,.473,1.4,3.6,.395,2.1,2.8,.755,0.6,2.5,1.7,0.6,0.1,1.4,2.4,10.9
2017,32,PHO,Davon Reed,,Miami (FL),6-6,208,Right,0,4,G,33,35.3,4.9,11.3,.433,2.4,6.0,.397,2.7,3.3,.833,0.8,4.8,2.4,1.3,0.5,2.0,1.6,14.9
2017,33,ORL,Wes Iwundu,,Kansas State,6-7,205,Right,0,4,F,35,31.4,4.3,9.0,.481,0.9,2.4,.376,3.5,4.5,.767,1.0,6.3,3.5,1.0,0.3,2.3,1.8,13.0
2017,34,SAC,Frank Mason III,,Kansas,5-11,185,Right,0,4,G,36,36.1,6.7,13.7,.490,2.3,4.8,.471,5.3,6.6,.794,0.6,4.2,5.2,1.3,0.1,2.4,2.0,20.9
2017,35,ORL,Ivan Rabb,,California,6-11,220,Right,0,2,F,31,32.6,4.9,10.1,.484,0.3,0.6,.400,4.0,6.0,.663,3.0,10.5,1.5,0.7,1.0,2.2,3.1,14.0
2017,36,PHI,Jonah Bolden,,,6-10,215,Right,0,1,F,31,21.7,1.6,4.0,.415,0.3,1.2,.250,1.1,1.5,.733,1.2,4.8,1.1,0.7,0.9,0.8,2.1,4.6
2017,37,BOS,Semi Ojeleye,,SMU,6-8,230,Right,0,4,F,35,34.1,6.0,12.3,.487,2.1,4.9,.424,4.9,6.3,.785,2.3,6.9,1.5,0.4,0.4,1.4,1.8,19.0
2017,38,CHI,Jordan Bell,,Oregon,6-7,190,Right,0,3,F,39,28.8,4.4,6.9,.636,0.1,0.4,.214,2.1,3.0,.701,2.9,8.8,1.8,1.3,2.3,1.9,1.7,10.9
2017,39,PHI,Jawun Evans,,Oklahoma State,6-0,175,Right,0,2,G,32,29.3,6.6,15.1,.438,1.1,3.0,.379,4.8,6.0,.812,0.8,3.4,6.4,1.8,0.1,2.8,2.3,19.2
2017,40,NOP,Dwayne Bacon,,Florida State,6-7,210,Right,0,2,G,35,28.8,6.3,14.0,.452,1.6,4.9,.333,3.0,3.9,.754,1.0,4.2,1.7,1.0,0.1,2.0,1.6,17.2
2017,41,ATL,Tyler Dorsey,,Oregon,6-4,180,Right,0,2,G,39,30.0,4.8,10.4,.467,2.3,5.3,.423,2.7,3.6,.755,0.8,3.5,1.7,0.8,0.1,1.5,1.5,14.6
2017,42,UTA,Thomas Bryant,,Indiana,6-10,245,Right,0,2,C,34,28.1,4.4,8.4,.519,0.7,1.8,.383,3.2,4.4,.730,2.2,6.6,1.5,0.8,1.5,2.3,3.1,12.6
2017,44,NYK,Damyean Dotson,,Oregon,6-5,209,Right,0,5,G,32,34.3,6.3,13.4,.470,3.4,7.6,.443,1.4,1.7,.830,1.5,6.9,1.1,0.9,0.2,1.0,1.7,17.4
2017,45,HOU,Dillon Brooks,,Oregon,6-5,205,Right,0,3,F,35,25.3,5.9,12.1,.488,1.6,4.1,.401,2.7,3.6,.754,1.0,3.2,2.7,1.1,0.5,2.1,2.8,16.1
2017,46,PHI,Sterling Brown,,SMU,6-6,200,Right,1,4,G,35,32.7,4.6,10.0,.459,1.7,3.9,.449,2.5,3.1,.791,1.6,6.5,3.0,1.4,0.5,2.0,2.6,13.4
2017,47,IND,Ike Anigbogu,,UCLA,6-10,250,Right,0,1,F,29,13.0,2.0,3.5,.564,0.0,0.0,,0.8,1.5,.535,1.4,4.0,0.2,0.2,1.2,0.8,2.5,4.7
2017,48,MIL,Sindarius Thornwell,,South Carolina,6-5,215,Right,0,4,G,31,33.9,6.3,14.2,.444,1.9,4.8,.392,6.9,8.4,.830,2.5,7.1,2.8,2.1,1.0,2.5,2.3,21.4
2017,51,DEN,Monte Morris,,Iowa State,6-2,170,Right,0,4,G,35,35.3,6.2,13.3,.465,1.5,4.1,.378,2.5,3.2,.802,1.1,4.8,6.2,1.5,0.3,1.2,1.5,16.4
2017,52,NOP,Edmond Sumner,,Xavier,6-5,170,Right,0,3,G,21,33.1,4.8,10.0,.479,0.6,2.1,.273,4.8,6.5,.735,0.5,4.3,5.0,1.3,0.8,2.8,2.4,15.0
2017,53,BOS,Kadeem Allen,,Arizona,6-3,180,Right,0,2,G,34,30.0,3.1,6.9,.453,0.9,2.2,.427,2.5,3.4,.741,0.4,4.0,3.0,1.6,0.6,1.9,2.4,9.8
2017,54,PHO,Alec Peters,,Valparaiso,6-9,225,Right,0,4,F,29,35.1,7.5,16.1,.466,2.0,5.5,.363,5.9,6.7,.887,2.6,10.1,2.2,0.8,0.4,2.4,2.2,23.0
2017,55,UTA,Nigel Williams-Goss,,Gonzaga,6-3,185,Right,0,4,G,38,32.8,5.8,11.9,.486,1.1,3.1,.368,4.1,4.8,.867,0.6,6.0,4.7,1.7,0.1,2.1,1.6,16.8
2017,56,BOS,Jabari Bird,,California,6-6,198,Right,1,4,G,27,32.0,5.2,11.8,.440,2.4,6.6,.365,1.6,2.0,.764,1.0,4.7,1.0,0.7,0.2,1.9,1.9,14.3
2017,59,SAS,Jaron Blossomgame,,Clemson,6-7,215,Right,0,4,F,33,34.3,6.7,13.4,.499,0.7,2.8,.255,3.6,5.1,.714,1.8,6.3,1.5,0.8,0.9,1.7,1.6,17.7
2018,1,PHO,Deandre Ayton,,Arizona,7-1,250,Right,0,1,F,35,33.5,7.9,12.9,.612,0.3,1.0,.343,4.0,5.5,.733,3.4,11.6,1.6,0.6,1.9,2.0,2.3,20.1
2018,2,SAC,Marvin Bagley III,,Duke,6-11,234,Left,2,1,F,33,33.9,8.2,13.3,.614,0.7,1.8,.397,4.0,6.3,.627,4.0,11.1,1.5,0.8,0.9,2.3,1.8,21.0
2018,4,MEM,Jaren Jackson Jr.,,Michigan State,6-11,242,Right,1,1,F,35,21.8,3.4,6.6,.513,1.1,2.7,.396,3.0,3.8,.797,1.5,5.8,1.1,0.6,3.0,1.8,3.2,10.9
2018,5,DAL,Trae Young,,Oklahoma,6-2,180,Right,0,1,G,32,35.4,8.2,19.3,.422,3.7,10.3,.360,7.4,8.6,.861,0.4,3.9,8.7,1.7,0.3,5.2,1.8,27.4
2018,6,ORL,Mo Bamba,,Texas,6-11,225,Right,0,1,F,30,30.2,4.9,9.0,.541,0.5,1.7,.275,2.7,4.0,.681,3.2,10.5,0.5,0.8,3.7,1.5,2.5,12.9
2018,7,CHI,Wendell Carter Jr.,,Duke,6-10,259,Right,0,1,F,37,26.9,4.8,8.6,.561,0.5,1.2,.413,3.4,4.5,.738,2.9,9.1,2.0,0.8,2.1,2.0,2.8,13.5
2018,8,CLE,Collin Sexton,,Alabama,6-3,190,Right,0,1,G,33,29.9,5.9,13.3,.447,1.3,4.0,.336,5.9,7.6,.778,1.0,3.8,3.6,0.8,0.1,2.8,2.5,19.2
2018,9,NYK,Kevin Knox,,Kentucky,6-9,215,Right,0,1,F,37,32.4,5.3,11.9,.445,1.5,4.5,.341,3.4,4.4,.774,0.9,5.4,1.4,0.8,0.3,2.3,2.2,15.6
2018,10,PHI,Mikal Bridges,,Villanova,6-7,191,Right,0,3,F,40,32.1,6.1,11.9,.514,2.6,6.0,.435,2.9,3.4,.851,1.4,5.3,1.9,1.5,1.1,1.4,2.2,17.7
2018,11,CHO,Shai Gilgeous-Alexander,,Kentucky,6-6,180,Right,1,1,G,37,33.7,4.9,10.2,.485,0.6,1.5,.404,3.9,4.7,.817,0.9,4.1,5.1,1.6,0.5,2.7,1.7,14.4
2018,12,LAC,Miles Bridges,,Michigan State,6-7,230,Left,0,2,F,34,31.4,6.1,13.4,.457,2.1,5.7,.364,2.7,3.2,.853,1.3,7.0,2.7,0.6,0.8,2.0,1.6,17.1
2018,13,LAC,Jerome Robinson,,Boston College,6-7,181,Right,0,3,F,35,36.0,7.1,14.7,.485,2.3,5.7,.409,4.2,5.0,.830,0.5,3.6,3.3,0.9,0.1,2.7,2.5,20.7
2018,14,DEN,Michael Porter Jr.,,Missouri,6-10,215,Right,1,1,F,3,17.7,3.3,10.0,.333,1.0,3.3,.300,2.3,3.0,.778,1.3,6.7,0.3,1.0,0.3,1.0,2.0,10.0
2018,15,WAS,Troy Brown Jr.,,Oregon,6-7,215,Right,0,1,F,35,31.2,4.1,9.2,.444,0.9,3.1,.291,2.2,3.0,.743,1.5,6.2,3.2,1.6,0.2,2.5,2.2,11.3
2018,16,PHO,Zhaire Smith,,Texas Tech,6-5,195,Right,0,1,G,37,28.4,4.2,7.5,.556,0.5,1.1,.450,2.5,3.4,.717,2.2,5.0,1.8,1.1,1.1,1.1,1.8,11.3
2018,17,MIL,Donte DiVincenzo,,Villanova,6-5,200,Right,0,3,G,40,29.3,4.7,9.8,.481,2.1,5.3,.401,1.9,2.7,.710,1.2,4.8,3.5,1.1,0.2,2.0,2.1,13.4
2018,18,SAS,Lonnie Walker IV,,Miami (FL),6-4,192,Right,0,1,G,32,27.8,4.1,9.9,.415,1.8,5.1,.346,1.5,2.0,.738,0.4,2.6,1.9,0.9,0.5,1.2,1.6,11.5
2018,19,ATL,Kevin Huerter,,Maryland,6-7,190,Right,0,2,G,32,34.4,5.1,10.1,.503,2.3,5.5,.417,2.3,3.1,.758,1.0,5.0,3.4,0.6,0.7,2.5,2.4,14.8
2018,20,MIN,Josh Okogie,,Georgia Tech,6-4,207,Right,0,2,G,24,36.4,5.5,13.3,.416,1.6,4.2,.380,5.5,6.8,.821,2.3,6.3,2.5,1.8,1.0,2.5,2.9,18.2
2018,21,UTA,Grayson Allen,,Duke,6-4,195,Right,0,4,G,37,35.6,4.9,11.7,.418,2.8,7.5,.370,2.9,3.4,.850,0.5,3.3,4.6,1.7,0.1,2.1,2.1,15.5
2018,22,CHI,Chandler Hutchison,,Boise State,6-7,190,Right,0,4,G,31,31.0,6.6,13.9,.475,1.5,4.1,.359,5.3,7.2,.728,0.9,7.7,3.5,1.5,0.3,3.4,2.4,20.0
2018,23,IND,Aaron Holiday,,UCLA,6-1,185,Right,2,3,G,33,37.7,6.4,13.9,.461,2.7,6.2,.429,4.8,5.8,.828,0.5,3.7,5.8,1.3,0.2,3.8,2.6,20.3
2018,25,LAL,Moritz Wagner,,Michigan,6-10,210,Right,1,3,F,39,27.6,5.5,10.5,.528,1.6,4.1,.394,1.9,2.8,.694,1.5,7.1,0.8,1.0,0.5,1.4,3.1,14.6
2018,26,PHI,Landry Shamet,,Wichita State,6-4,179,Right,0,3,G,32,31.7,4.8,9.8,.489,2.6,5.9,.442,2.7,3.2,.825,0.4,3.2,5.2,0.7,0.2,2.1,1.9,14.9
2018,27,BOS,Robert Williams,,Texas A&M,6-9,237,Right,0,2,F,30,25.6,4.6,7.3,.632,0.0,0.4,.000,1.1,2.3,.471,2.4,9.2,1.4,0.8,2.6,1.7,2.2,10.4
2018,28,GSW,Jacob Evans,,Cincinnati,6-6,210,Right,0,3,G,36,30.8,4.5,10.5,.427,1.7,4.5,.370,2.4,3.2,.754,1.4,4.7,3.1,1.3,1.0,1.8,2.0,13.0
2018,30,ATL,Omari Spellman,,Villanova,6-9,260,Right,0,1,F,40,28.1,4.0,8.4,.476,1.6,3.8,.433,1.2,1.8,.700,2.3,8.0,0.8,0.7,1.5,1.0,2.3,10.9
2018,32,MEM,Jevon Carter,,West Virginia,6-2,185,Right,0,4,G,37,35.5,5.8,13.8,.422,2.1,5.3,.393,3.6,4.2,.858,0.8,4.6,6.6,3.0,0.4,2.6,3.0,17.3
2018,33,DAL,Jalen Brunson,,Villanova,6-3,199,Left,1,3,G,40,31.8,6.8,13.0,.521,2.2,5.3,.408,3.3,4.1,.802,0.3,3.1,4.6,0.9,0.0,1.8,2.0,18.9
2018,34,ATL,Devonte' Graham,,Kansas,6-2,175,Right,0,4,G,39,37.8,5.1,12.8,.400,2.8,6.9,.406,4.3,5.2,.827,0.6,4.0,7.2,1.6,0.1,2.8,1.4,17.3
2018,35,ORL,Melvin Frazier,,Tulane,6-5,200,Left,0,3,G,30,34.4,6.0,10.7,.556,1.2,3.0,.385,2.8,3.9,.712,1.2,5.6,2.9,2.2,0.7,2.6,2.0,15.9
2018,37,SAC,Gary Trent Jr.,,Duke,6-6,209,Right,1,1,G,37,33.9,4.8,11.5,.415,2.6,6.5,.402,2.3,2.6,.876,0.8,4.2,1.4,1.2,0.1,1.0,1.7,14.5
2018,38,PHI,Khyri Thomas,,Creighton,6-3,200,Right,0,3,G,33,31.7,5.6,10.4,.538,1.9,4.6,.411,2.0,2.6,.788,1.1,4.4,2.8,1.7,0.2,1.8,1.9,15.1
2018,41,ORL,Jarred Vanderbilt,,Kentucky,6-9,214,Left,0,1,F,14,17.0,2.1,4.9,.426,0.0,0.1,.000,1.7,2.7,.632,3.3,7.9,1.0,0.4,0.8,1.1,2.6,5.9
2018,42,DET,Bruce Brown,,Miami (FL),6-5,190,Right,0,2,G,19,33.7,4.1,9.9,.415,0.8,3.2,.267,2.3,3.7,.629,1.3,7.1,4.0,1.3,0.8,2.3,2.3,11.4
2018,43,DEN,Justin Jackson,,Maryland,6-7,225,Right,0,2,F,11,29.2,3.4,9.2,.366,0.9,3.6,.250,2.2,2.6,.828,2.5,8.1,1.9,0.8,0.8,2.9,1.4,9.8
2018,45,BRK,Hamidou Diallo,,Kentucky,6-5,190,Right,0,1,G,37,24.8,3.6,8.5,.428,0.7,2.1,.338,2.1,3.4,.616,0.9,3.6,1.2,0.8,0.4,1.4,2.6,10.0
2018,46,HOU,De'Anthony Melton,,USC,6-4,190,Right,0,1,G,36,27.0,2.8,6.4,.437,0.6,2.1,.284,2.1,3.0,.706,1.4,4.7,3.5,1.9,1.0,1.8,2.3,8.3
2018,47,LAL,Svi Mykhailiuk,,Kansas,6-8,195,Right,0,4,G,39,34.5,5.3,12.1,.434,2.9,6.6,.444,1.2,1.4,.804,1.1,3.9,2.7,1.2,0.3,1.7,2.5,14.6
2018,48,MIN,Keita Bates-Diop,,Ohio State,6-7,190,Right,0,4,F,34,33.1,7.3,15.1,.480,1.9,5.4,.359,3.3,4.1,.794,1.5,8.7,1.6,0.9,1.6,1.8,1.7,19.8
2018,49,SAS,Chimezie Metu,,USC,6-11,215,Right,0,3,F,34,31.0,6.0,11.5,.523,0.4,1.2,.300,3.3,4.5,.730,1.9,7.4,1.6,0.8,1.7,2.0,2.6,15.7
2018,51,NOP,Tony Carr,,Penn State,6-5,204,Right,0,2,G,37,35.4,6.6,16.2,.408,2.4,5.5,.433,4.0,5.0,.799,0.9,4.9,5.0,0.8,0.3,2.3,1.8,19.6
2018,52,UTA,Vince Edwards,,Purdue,6-7,220,Right,1,4,F,35,31.6,5.1,10.8,.476,1.5,3.7,.398,2.9,3.4,.833,2.0,7.4,2.9,0.5,0.6,2.0,1.8,14.6
2018,53,OKC,Devon Hall,,Virginia,6-5,210,Left,0,4,G,34,32.1,3.9,8.6,.454,1.7,3.9,.432,2.2,2.5,.894,0.4,4.2,3.1,0.9,0.1,1.0,1.4,11.7
2018,54,DAL,Shake Milton,,SMU,6-5,195,Right,0,3,G,22,36.4,5.6,12.5,.449,2.5,5.9,.434,4.3,5.0,.847,0.6,4.7,4.4,1.4,0.6,2.3,1.7,18.0
2018,56,PHI,Ray Spalding,,Louisville,6-10,210,Right,0,3,F,36,27.6,5.1,9.4,.543,0.1,0.5,.263,2.0,3.2,.640,3.1,8.7,1.3,1.5,1.7,1.7,3.0,12.3
2018,57,OKC,Kevin Hervey,,UT Arlington,6-7,210,Right,0,4,F,33,32.2,7.4,16.5,.446,2.3,6.9,.339,3.4,4.2,.807,2.3,8.5,2.2,1.2,0.6,2.7,1.8,20.5
2018,58,DEN,Thomas Welsh,,UCLA,7-0,245,Right,0,4,C,33,33.2,4.9,10.1,.485,1.4,3.4,.402,1.5,1.8,.828,2.6,10.8,1.4,0.7,0.9,1.0,2.4,12.6
2018,59,PHO,George King,,Colorado,6-6,220,Right,0,5,G,32,28.5,4.4,10.0,.445,1.9,4.9,.395,2.1,2.7,.782,1.8,7.8,1.1,0.5,0.7,2.0,2.4,12.9
2018,60,PHI,Kostas Antetokounmpo,,Dayton,6-10,190,Right,3,1,F,29,15.1,2.0,3.5,.574,0.1,0.5,.133,1.1,2.2,.516,0.8,2.9,0.4,0.2,1.1,1.3,2.3,5.2
2019,1,NOP,Zion Williamson,,Duke,6-7,285,Left,0,1,F,33,30.0,9.0,13.2,.680,0.7,2.2,.338,3.9,6.2,.640,3.5,8.9,2.1,2.1,1.8,2.4,2.1,22.6
2019,2,MEM,Ja Morant,,Murray State,6-3,175,Right,0,2,G,33,36.6,8.0,16.1,.499,1.7,4.8,.363,6.7,8.2,.813,1.2,5.7,10.0,1.8,0.8,5.2,1.5,24.5
2019,3,NYK,RJ Barrett,,Duke,6-7,202,Left,0,1,F,38,35.3,8.4,18.5,.454,1.9,6.2,.308,3.9,5.9,.665,1.6,7.6,4.3,0.9,0.4,3.2,1.8,22.6
2019,4,LAL,De'Andre Hunter,,Virginia,6-7,225,Right,0,2,G,38,32.5,5.4,10.4,.520,1.2,2.8,.438,3.2,4.1,.783,1.4,5.1,2.0,0.6,0.6,1.4,2.0,15.2
2019,5,CLE,Darius Garland,,Vanderbilt,6-2,175,Right,1,1,G,5,27.8,5.8,10.8,.537,2.2,4.6,.478,2.4,3.2,.750,0.4,3.8,2.6,0.8,0.4,3.0,1.4,16.2
2019,6,PHO,Jarrett Culver,,Texas Tech,6-5,195,Right,0,2,G,38,32.5,6.7,14.5,.461,1.3,4.2,.304,3.9,5.5,.707,1.4,6.4,3.7,1.5,0.6,2.7,1.9,18.5
2019,7,CHI,Coby White,,UNC,6-5,185,Right,0,1,G,35,28.5,5.4,12.7,.423,2.3,6.6,.353,3.0,3.7,.800,0.3,3.5,4.1,1.1,0.3,2.7,1.9,16.1
2019,8,ATL,Jaxson Hayes,,Texas,6-11,220,Right,0,1,F,32,23.3,3.8,5.3,.728,0.0,0.0,,2.3,3.1,.740,1.8,5.0,0.3,0.6,2.2,0.9,3.3,10.0
2019,9,WAS,Rui Hachimura,,Gonzaga,6-8,230,Right,0,3,F,37,30.2,7.4,12.6,.591,0.4,1.0,.417,4.4,6.0,.739,1.4,6.5,1.5,0.9,0.7,1.8,2.0,19.7
2019,10,ATL,Cam Reddish,,Duke,6-8,218,Right,0,1,F,36,29.7,4.3,12.0,.356,2.5,7.4,.333,2.4,3.2,.772,0.6,3.7,1.9,1.6,0.6,2.7,2.4,13.5
2019,11,MIN,Cameron Johnson,,UNC,6-9,210,Right,0,5,G,36,29.9,5.9,11.6,.506,2.7,5.8,.457,2.5,3.1,.818,1.8,5.8,2.4,1.2,0.3,1.5,1.5,16.9
2019,12,CHO,P.J. Washington,,Kentucky,6-8,228,Right,0,2,F,35,29.3,5.4,10.4,.522,0.9,2.2,.423,3.4,5.1,.663,2.3,7.5,1.8,0.8,1.2,2.0,2.5,15.2
2019,13,MIA,Tyler Herro,,Kentucky,6-5,195,Right,0,1,G,37,32.6,5.0,10.9,.462,1.6,4.6,.355,2.4,2.5,.935,0.4,4.5,2.5,1.1,0.3,1.6,1.3,14.0
2019,14,BOS,Romeo Langford,,Indiana,6-6,215,Right,0,1,G,32,34.1,5.5,12.3,.448,1.1,3.9,.272,4.4,6.1,.722,1.4,5.4,2.3,0.8,0.8,2.1,1.9,16.5
2019,16,ORL,Chuma Okeke,,Auburn,6-8,230,Right,0,2,F,38,29.1,4.4,8.9,.496,1.4,3.7,.387,1.7,2.4,.722,2.8,6.8,1.9,1.8,1.2,1.7,1.9,12.0
2019,17,BRK,Nickeil Alexander-Walker,,Virginia Tech,6-5,205,Right,1,2,G,34,34.3,5.6,11.8,.474,1.7,4.6,.374,3.3,4.2,.778,0.5,4.1,4.0,1.9,0.5,2.9,2.3,16.2
2019,20,BOS,Matisse Thybulle,,Washington,6-5,195,Right,0,4,G,36,31.1,3.1,7.5,.415,1.3,4.2,.305,1.6,1.9,.851,0.8,3.1,2.1,3.5,2.3,1.8,2.8,9.1
2019,21,OKC,Brandon Clarke,,Gonzaga,6-8,215,Right,0,4,F,37,28.1,6.9,10.1,.687,0.1,0.4,.267,2.9,4.2,.694,3.1,8.6,1.9,1.2,3.2,1.5,2.1,16.9
2019,22,BOS,Grant Williams,,Tennessee,6-7,236,Right,0,3,F,37,31.9,6.3,11.2,.564,0.4,1.2,.326,5.8,7.0,.819,2.2,7.5,3.2,1.1,1.5,2.2,3.0,18.8
2019,24,PHI,Ty Jerome,,Virginia,6-5,195,Right,0,3,G,37,33.9,4.8,11.1,.435,2.1,5.4,.399,1.8,2.5,.736,0.5,4.2,5.5,1.5,0.0,1.6,1.7,13.6
2019,25,POR,Nassir Little,,UNC,6-6,220,Right,0,1,F,36,18.2,3.6,7.6,.478,0.4,1.4,.269,2.1,2.8,.770,1.6,4.6,0.7,0.5,0.5,1.3,1.6,9.8
2019,26,CLE,Dylan Windler,,Belmont,6-8,200,Left,0,4,F,33,33.2,7.4,13.6,.540,3.0,7.1,.429,3.5,4.2,.847,1.9,10.8,2.5,1.4,0.6,2.1,2.1,21.3
2019,27,BRK,Mfiondu Kabengele,,Florida State,6-10,250,Right,1,2,F,37,21.6,4.4,8.8,.502,0.6,1.8,.369,3.7,4.9,.761,2.1,5.9,0.3,0.6,1.5,1.3,2.6,13.2
2019,28,GSW,Jordan Poole,,Michigan,6-5,195,Right,0,2,G,37,33.1,4.4,10.0,.436,2.0,5.5,.369,2.0,2.4,.833,0.2,3.0,2.2,1.1,0.2,1.5,2.0,12.8
